PV_Cap;NGas_CHP_Cap;HP_Cap;Oil_boiler_Cap;Ngas_boiler_Cap;Biomass_boiler_Cap;NumberOfPetrolCars;NumberOfDieselCars;NumberOfElectricCars;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NgasConsuption;DieselCost;PetrolCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;ElecCarInvestmentCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;ngasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;reducedPetrolDemand;reducedDieselDemand;
KWe;KWe;KWe;KWth;KWth;KWth; ; ; ;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Mt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
9163;4673;1346;84;511;10704;1090;826;2544.0;9.82;20.74;4.18;4.23;0.17;1.06;22.17;14.52;13.38;11.35;7.28;10.89;29.56;42.66;923.0;819.0;1034.0;452.0;6919.0;1092.0;5588.0;4276;6966.0;12.971;23180.0;0.35;0.5;0.21745919401149907;1.1770338931343822;29.560380910340243;14.52;13.38;4.52;6.15;
13851;3111;1729;56;125;11623;1796;1361;1303.0;14.84;13.81;5.37;2.17;0.12;0.26;24.07;9.67;17.19;14.13;9.01;17.72;32.10;27.90;1491.0;1349.0;1123.0;554.0;6938.0;1019.0;5496.0;2190;5163.0;12.111;19955.0;0.45;0.46;0.14382116530617162;0.28715010573107097;32.09841406472227;9.67;17.19;7.44;10.14;
13408;3023;1748;188;282;11371;1504;1140;1816.0;14.36;13.42;5.43;3.02;0.39;0.58;23.55;9.39;17.38;14.97;8.07;15.21;31.40;27.48;1302.0;1129.0;1099.0;661.0;6575.0;1001.0;5593.0;3053;5918.0;11.979;20954.0;0.44;0.44;0.48581424379928184;0.64875552881443;31.40374665229883;9.39;17.38;6.23;8.49;
14576;773;2407;13;111;11928;2476;1877;107.0;15.62;3.43;7.48;0.18;0.03;0.23;24.71;2.4;23.93;23.61;8.78;24.28;32.94;7.12;2033.0;1860.0;1153.0;1172.0;6852.0;780.0;5508.0;180;2597.0;12.944;15847.0;0.62;0.42;0.033055903973481446;0.2556867416366276;32.94335772452657;2.4;23.93;10.26;13.99;
6914;400;2523;106;254;11699;2403;1821;236.0;7.41;1.78;7.84;0.39;0.22;0.53;24.23;1.24;25.08;27.86;2.59;23.80;32.31;4.13;2007.0;1806.0;1131.0;1773.0;7094.0;586.0;5570.0;397;1543.0;15.811;15036.0;0.58;0.43;0.27348585835703476;0.5838972287948432;32.31036486421406;1.24;25.08;9.96;13.57;
6287;2549;1836;89;211;11830;2525;1914;21.0;6.74;11.31;5.71;0.03;0.18;0.44;24.5;7.92;18.26;17.28;3.37;24.95;32.67;23.11;2101.0;1896.0;1143.0;1058.0;8207.0;810.0;5304.0;35;1704.0;16.066;16047.0;0.41;0.5;0.2298222915836225;0.4857993192875671;32.67038850590559;7.92;18.26;10.46;14.26;
7062;2654;1770;5;54;12232;2049;1553;858.0;7.57;11.78;5.50;1.43;0.01;0.11;25.34;8.25;17.6;17.26;3.46;20.07;33.78;23.68;1680.0;1539.0;1182.0;1053.0;7512.0;839.0;5430.0;1442;3271.0;14.865;17934.0;0.41;0.47;0.01357790959342241;0.12370093089404705;33.782356254719716;8.25;17.6;8.49;11.57;
14737;3704;2048;52;369;8959;22;17;4421.0;15.79;16.44;6.36;7.35;0.11;0.76;18.56;11.51;20.36;15.31;7.60;0.35;24.74;33.73;38.0;16.0;866.0;712.0;4554.0;1076.0;6152.0;7432;10685.0;9.638;27012.0;0.4;0.38;0.1344993390888316;0.849416771981701;24.743715769479554;11.51;20.36;.09;.13;
8008;4217;1588;49;429;10344;11;9;4440.0;8.58;18.72;4.93;7.39;0.1;0.89;21.43;13.1;15.78;15.37;4.12;0.25;28.57;38.42;28.0;9.0;1000.0;887.0;5249.0;1013.0;6004.0;7464;9854.0;11.786;26684.0;0.35;0.41;0.12565220703279914;0.986633224855475;28.566864601707085;13.1;15.78;.05;.07;
6226;2494;1863;109;21;11953;2524;1914;22.0;6.67;11.07;5.79;0.04;0.23;0.04;24.76;7.75;18.52;17.58;3.28;25.00;33.01;22.19;2109.0;1896.0;1155.0;1082.0;8171.0;802.0;5312.0;37;1690.0;16.027;15998.0;0.42;0.5;0.28141159205826405;0.047579014973533604;33.010876894232005;7.75;18.52;10.46;14.26;
14561;3023;1748;188;226;11426;33;25;4402.0;15.60;13.42;5.43;7.32;0.39;0.47;23.67;9.39;17.38;16.94;6.98;0.82;31.55;27.36;98.0;25.0;1104.0;851.0;4453.0;1024.0;6050.0;7400;10441.0;9.234;26493.0;0.42;0.35;0.48581424379928184;0.519514096322008;31.55474837476812;9.39;17.38;.14;.19;
10913;2891;1698;6;121;12153;1166;884;2410.0;11.69;12.83;5.28;4.01;0.01;0.25;25.17;8.98;16.88;16.44;5.46;11.44;33.56;25.94;958.0;876.0;1174.0;898.0;6158.0;942.0;5680.0;4051;6523.0;12.086;21780.0;0.41;0.41;0.0158066547409442;0.2783549243053637;33.56342251472723;8.98;16.88;4.83;6.59;
9488;2600;1753;7;825;11620;1929;1462;1069.0;10.16;11.54;5.45;1.78;0.01;1.71;24.07;8.08;17.43;16.81;5.07;18.90;32.09;24.98;1582.0;1449.0;1123.0;940.0;7263.0;883.0;5461.0;1797;3935.0;14.110;18641.0;0.43;0.46;0.01775688455684466;1.899715020018506;32.09268625478743;8.08;17.43;7.99;10.89;
8609;354;3136;140;51;8991;2021;1532;907.0;9.22;1.57;9.74;1.51;0.29;0.11;18.62;1.1;31.18;29.90;3.22;20.15;24.83;3.26;1707.0;1519.0;869.0;1871.0;6268.0;583.0;5889.0;1525;2912.0;15.161;16584.0;0.6;0.41;0.3629478611588735;0.11754246043222226;24.829665876401396;1.1;31.18;8.38;11.41;
10879;4716;1125;2;56;12237;1054;799;2607.0;11.65;20.93;3.49;4.34;0.0;0.12;25.35;14.65;11.18;10.53;9.06;10.32;33.80;41.99;863.0;792.0;1183.0;300.0;6771.0;1141.0;5526.0;4382;7374.0;11.786;23492.0;0.38;0.48;0.004726887002844743;0.12798699961471996;33.79592518875861;14.65;11.18;4.37;5.95;
8464;5211;1922;19;201;7508;79;60;4321.0;9.07;23.13;5.97;7.19;0.04;0.42;15.55;16.19;19.1;13.16;5.98;0.83;20.74;46.72;72.0;60.0;726.0;636.0;5533.0;1098.0;6092.0;7264;10030.0;12.232;27195.0;0.33;0.46;0.04808787367366977;0.4618437642531838;20.735874048924163;16.19;19.1;.33;.45;
13578;991;2365;14;358;11556;976;740;2744.0;14.55;4.40;7.35;4.56;0.03;0.74;23.94;3.08;23.51;25.12;5.93;9.59;31.92;9.62;804.0;732.0;1117.0;1429.0;4931.0;783.0;5961.0;4613;6929.0;11.101;21425.0;0.55;0.34;0.0369606047995908;0.8240487853167558;31.915142851703038;3.08;23.51;4.04;5.51;
5874;2349;1886;21;739;11430;1106;839;2515.0;6.29;10.43;5.86;4.18;0.04;1.53;23.68;7.3;18.75;21.27;1.73;10.89;31.57;22.55;914.0;830.0;1105.0;1399.0;6209.0;780.0;5761.0;4228;5754.0;14.205;21089.0;0.42;0.42;0.05534694029848672;1.7016702468386338;31.567943109286542;7.3;18.75;4.58;6.25;
5965;3706;1512;15;450;11484;517;392;3551.0;6.39;16.45;4.70;5.91;0.03;0.93;23.79;11.51;15.04;16.73;2.74;5.10;31.72;33.93;429.0;388.0;1110.0;1048.0;5914.0;928.0;5821.0;5969;7911.0;13.091;24224.0;0.36;0.43;0.03785779437066787;1.036041880584562;31.71603622225888;11.51;15.04;2.14;2.92;
11281;3520;1799;143;515;10196;2009;1523;928.0;12.09;15.62;5.59;1.54;0.3;1.07;21.12;10.94;17.88;13.18;7.53;20.05;28.16;32.43;1699.0;1510.0;985.0;571.0;7576.0;1002.0;5453.0;1560;4234.0;13.829;19219.0;0.4;0.5;0.37002271991584473;1.1847084285494152;28.157542603713008;10.94;17.88;8.33;11.35;
11724;1228;2250;6;639;11478;891;675;2894.0;12.56;5.45;6.99;4.81;0.01;1.32;23.77;3.82;22.37;24.54;4.53;8.74;31.70;12.38;732.0;669.0;1109.0;1467.0;5063.0;774.0;5948.0;4865;6956.0;11.725;21716.0;0.52;0.35;0.01661077209052868;1.4711906384209845;31.6983611384735;3.82;22.37;3.69;5.03;
8609;462;2605;4;1370;10194;2031;1540;889.0;9.22;2.05;8.10;1.48;0.01;2.84;21.11;1.44;25.9;27.84;3.32;19.90;28.15;7.25;1665.0;1527.0;985.0;1735.0;6557.0;621.0;5711.0;1494;2858.0;15.165;16661.0;0.58;0.42;0.011212414994385122;3.1523485844402144;28.152924573497955;1.44;25.9;8.42;11.47;
8079;2769;1734;5;54;12232;1819;1379;1262.0;8.66;12.29;5.39;2.10;0.01;0.11;25.34;8.6;17.24;16.77;4.01;17.82;33.78;24.70;1491.0;1367.0;1182.0;993.0;7180.0;872.0;5490.0;2121;4136.0;14.124;18975.0;0.4;0.45;0.01357790959342241;0.12370093089404705;33.782356254719716;8.6;17.24;7.54;10.27;
14064;3112;1699;22;554;11370;16;12;4432.0;15.07;13.81;5.28;7.37;0.05;1.15;23.55;9.67;16.89;16.67;6.67;0.22;31.40;28.90;21.0;13.0;1099.0;850.0;4490.0;1025.0;6039.0;7450;10435.0;9.404;26545.0;0.41;0.35;0.056865125818716125;1.2752185423202993;31.399865825097347;9.67;16.89;.07;.09;
8704;3075;1728;209;202;11450;2486;1884;90.0;9.32;13.65;5.37;0.15;0.43;0.42;23.72;9.55;17.18;14.41;5.64;24.88;31.62;27.77;2114.0;1867.0;1107.0;751.0;8249.0;913.0;5281.0;151;2327.0;15.221;16863.0;0.4;0.51;0.5412224267270601;0.46563083648752385;31.621987886244924;9.55;17.18;10.3;14.04;
7040;3684;1841;9;296;10098;2264;1716;480.0;7.54;16.35;5.72;0.80;0.02;0.61;20.92;11.44;18.31;13.51;4.66;22.19;27.89;33.38;1858.0;1701.0;976.0;744.0;8170.0;931.0;5387.0;807;2907.0;15.691;17888.0;0.36;0.53;0.022468443184967452;0.6813532077491296;27.88913640675928;11.44;18.31;9.38;12.79;
5704;3369;1936;26;153;10242;2464;1868;128.0;6.11;14.95;6.01;0.21;0.05;0.32;21.21;10.47;19.25;14.89;3.51;24.20;28.28;30.26;2028.0;1851.0;990.0;895.0;8388.0;870.0;5355.0;215;2032.0;16.455;16777.0;0.37;0.53;0.06776410896671951;0.3519374980761757;28.28467693689396;10.47;19.25;10.21;13.92;
8089;4826;1127;56;138;11925;816;619;3025.0;8.67;21.42;3.50;5.03;0.12;0.29;24.7;14.99;11.21;11.56;6.89;8.14;32.93;43.16;690.0;613.0;1152.0;480.0;6668.0;1096.0;5601.0;5085;7681.0;12.555;24156.0;0.35;0.48;0.14516137483409403;0.3177216203740158;32.9326449403809;14.99;11.21;3.38;4.61;
14986;131;2528;34;759;11643;2248;1704;508.0;16.05;0.58;7.85;0.85;0.07;1.57;24.12;0.41;25.13;26.81;8.53;22.11;32.16;2.91;1854.0;1690.0;1125.0;1390.0;6331.0;722.0;5617.0;854;3116.0;12.705;16308.0;0.67;0.4;0.08846114217253169;1.747647520927297;32.15554375863321;0.41;25.13;9.32;12.7;
13855;1652;2128;14;817;11243;1735;1315;1410.0;14.84;7.33;6.61;2.35;0.03;1.69;23.29;5.13;21.16;20.58;7.57;17.02;31.05;16.54;1426.0;1304.0;1086.0;1048.0;6308.0;862.0;5646.0;2370;4893.0;12.332;19158.0;0.53;0.41;0.03498148278270391;1.8804376591725034;31.049174612646354;5.13;21.16;7.19;9.8;
9556;3846;1440;23;336;11725;147;112;4201.0;10.24;17.07;4.48;6.99;0.05;0.7;24.29;11.95;14.32;15.08;4.71;1.50;32.38;34.92;129.0;111.0;1133.0;844.0;5241.0;1017.0;5912.0;7062;9590.0;11.101;26078.0;0.36;0.39;0.06029692841738551;0.7733984998523092;32.380626515462865;11.95;14.32;.61;.83;
13919;3134;1691;3;539;11406;105;80;4275.0;14.91;13.91;5.26;7.11;0.01;1.12;23.63;9.74;16.82;16.46;6.70;1.05;31.50;29.06;88.0;80.0;1102.0;835.0;4626.0;1025.0;6007.0;7186;10156.0;9.576;26208.0;0.41;0.36;0.007079895329717297;1.2393363560189816;31.50006034715682;9.74;16.82;.44;.6;
5684;2794;1866;85;215;11321;2516;1907;37.0;6.09;12.40;5.80;0.06;0.18;0.45;23.45;8.68;18.55;16.70;3.11;24.86;31.27;25.29;2092.0;1891.0;1094.0;1033.0;8307.0;819.0;5317.0;62;1709.0;16.377;16190.0;0.4;0.51;0.22006735348643636;0.4944703753739548;31.265310905350916;8.68;18.55;10.43;14.21;
14696;133;2631;180;221;11536;513;389;3558.0;15.74;0.59;8.18;5.92;0.37;0.46;23.9;0.41;26.16;29.92;5.94;5.50;31.86;1.69;488.0;386.0;1115.0;1734.0;3890.0;711.0;6191.0;5981;8218.0;10.062;22667.0;0.62;0.28;0.46562087748124714;0.5093718347661507;31.860271469812194;0.41;26.16;2.13;2.9;
8085;3614;1942;57;272;9696;804;609;3047.0;8.66;16.04;6.03;5.07;0.12;0.56;20.08;11.23;19.31;16.19;3.57;8.02;26.78;32.71;680.0;604.0;937.0;978.0;6033.0;940.0;5874.0;5122;7357.0;13.135;23336.0;0.36;0.44;0.14833274015655262;0.6250169120020357;26.777622658973197;11.23;19.31;3.33;4.54;
11749;3882;1671;136;685;10101;702;532;3226.0;12.59;17.23;5.19;5.37;0.28;1.42;20.92;12.06;16.62;13.70;6.74;7.22;27.90;36.04;625.0;528.0;976.0;648.0;5898.0;1052.0;5816.0;5423;8262.0;11.654;24344.0;0.37;0.44;0.35197937513174865;1.5765625574674387;27.895147211979832;12.06;16.62;2.91;3.96;
14104;317;2640;89;211;11321;734;556;3170.0;15.11;1.41;8.20;5.27;0.18;0.44;23.45;0.99;26.24;28.97;5.79;7.41;31.27;3.30;634.0;551.0;1094.0;1681.0;4265.0;716.0;6126.0;5329;7535.0;10.617;21901.0;0.6;0.3;0.2298222915836225;0.4849724298635726;31.266303172659704;0.99;26.24;3.04;4.14;
7403;31;2746;106;720;10715;2536;1922;2.0;7.93;0.14;8.53;0.00;0.22;1.49;22.19;0.1;27.3;29.65;2.96;25.10;29.59;1.93;2116.0;1905.0;1036.0;1866.0;7111.0;549.0;5601.0;3;1091.0;16.192;14354.0;0.62;0.43;0.2748390133460534;1.6561403037243805;29.592521395378224;0.1;27.3;10.51;14.32;
14890;1782;2569;4;844;8915;2153;1632;675.0;15.95;7.91;7.98;1.12;0.01;1.75;18.47;5.54;25.54;20.45;8.99;21.09;24.62;17.76;1765.0;1617.0;862.0;961.0;6754.0;872.0;5661.0;1135;3841.0;13.116;17822.0;0.55;0.45;0.010799461196874312;1.943309656764693;24.6206342080969;5.54;25.54;8.92;12.16;
13676;2165;2012;185;12;11665;1790;1357;1313.0;14.65;9.61;6.25;2.18;0.38;0.02;24.16;6.73;20.01;18.27;7.88;18.01;32.22;19.24;1535.0;1345.0;1127.0;884.0;6568.0;913.0;5590.0;2207;4882.0;12.242;19303.0;0.5;0.42;0.47784765100550003;0.02682860252388387;32.216592103290104;6.73;20.01;7.42;10.11;
8969;3303;1904;16;167;10489;38;28;4394.0;9.61;14.66;5.92;7.31;0.03;0.35;21.72;10.26;18.93;18.33;3.15;0.41;28.97;29.70;37.0;29.0;1014.0;1140.0;4795.0;930.0;6100.0;7386;9675.0;11.409;26017.0;0.37;0.37;0.041737467697910785;0.38530350015108433;28.96662940293452;10.26;18.93;.16;.21;
8166;2375;1926;8;312;11638;652;494;3314.0;8.75;10.54;5.99;5.51;0.02;0.65;24.11;7.38;19.15;21.00;2.57;6.40;32.14;21.80;537.0;489.0;1125.0;1342.0;5389.0;826.0;5916.0;5571;7471.0;12.489;23009.0;0.42;0.38;0.02037937854664959;0.717713674511483;32.140925571285045;7.38;19.15;2.7;3.68;
14826;3115;1679;64;337;11638;210;159;4091.0;15.88;13.82;5.22;6.81;0.13;0.7;24.11;9.68;16.69;16.09;7.56;2.21;32.14;28.42;195.0;158.0;1125.0;765.0;4708.0;1042.0;5970.0;6877;9986.0;9.328;25911.0;0.42;0.36;0.16452243876557682;0.7744834156223275;32.141232492831136;9.68;16.69;.87;1.18;
11291;2184;1989;144;516;11283;2057;1559;844.0;12.10;9.69;6.18;1.40;0.3;1.07;23.37;6.78;19.78;18.30;6.28;20.51;31.16;20.57;1739.0;1545.0;1090.0;970.0;7135.0;868.0;5501.0;1419;3717.0;13.729;18089.0;0.47;0.45;0.37225004321693406;1.1885086182885292;31.15939107722377;6.78;19.78;8.52;11.62;
8469;5135;1922;75;144;7622;37;28;4395.0;9.07;22.79;5.97;7.31;0.15;0.3;15.79;15.95;19.1;13.41;5.78;0.55;21.05;45.91;59.0;27.0;737.0;664.0;5456.0;1091.0;6104.0;7388;10128.0;12.153;27297.0;0.33;0.46;0.19357396938212165;0.3325227902901155;21.05053754304341;15.95;19.1;.15;.21;
6287;54;2723;61;27;11529;2525;1914;21.0;6.74;0.24;8.46;0.03;0.13;0.06;23.88;0.17;27.07;29.99;2.25;24.88;31.84;0.54;2091.0;1896.0;1114.0;1924.0;7093.0;530.0;5597.0;35;1001.0;16.212;14243.0;0.61;0.42;0.1583913140579835;0.061394723099050426;31.839397141932068;0.17;27.07;10.46;14.26;
9966;3990;1309;70;786;11643;2507;1900;53.0;10.68;17.71;4.07;0.09;0.14;1.63;24.12;12.4;13.02;10.62;8.63;24.73;32.15;37.23;2080.0;1884.0;1125.0;336.0;8647.0;1046.0;5136.0;89;2695.0;14.776;17578.0;0.4;0.56;0.18065792233863193;1.8091561839700419;32.15428268900334;12.4;13.02;10.39;14.16;
6287;2845;1850;89;211;11321;2525;1914;21.0;6.74;12.63;5.75;0.03;0.18;0.44;23.45;8.84;18.39;16.22;3.58;24.95;31.27;25.74;2101.0;1896.0;1094.0;978.0;8304.0;837.0;5309.0;35;1787.0;16.164;16259.0;0.4;0.51;0.2298222915836225;0.4857993192875671;31.265310905350916;8.84;18.39;10.46;14.26;
13263;3184;1625;21;988;11182;1098;832;2530.0;14.21;14.13;5.05;4.21;0.04;2.05;23.16;9.89;16.16;14.74;7.60;10.81;30.88;30.53;907.0;825.0;1081.0;672.0;6132.0;1020.0;5678.0;4253;7115.0;11.532;22546.0;0.42;0.43;0.05534694029848672;2.2727952046461133;30.882593159917565;9.89;16.16;4.55;6.2;
7125;3117;1692;92;393;11485;1528;1158;1774.0;7.63;13.84;5.26;2.95;0.19;0.81;23.79;9.69;16.82;16.31;3.35;15.20;31.72;28.58;1286.0;1148.0;1110.0;997.0;7020.0;887.0;5566.0;2982;4929.0;14.293;20226.0;0.38;0.46;0.23770672461855924;0.9039736285900977;31.719722568809843;9.69;16.82;6.33;8.63;
13437;3314;1688;8;161;11526;1635;1239;1586.0;14.40;14.71;5.24;2.64;0.02;0.33;23.87;10.3;16.78;13.65;8.66;16.03;31.83;29.79;1341.0;1229.0;1114.0;543.0;6810.0;1032.0;5531.0;2666;5635.0;12.012;20638.0;0.43;0.46;0.020351027001370703;0.3700147054987934;31.832908301421696;10.3;16.78;6.78;9.23;
6287;128;2510;78;628;11820;1517;1150;1793.0;6.74;0.57;7.80;2.98;0.16;1.3;24.48;0.4;24.96;31.14;1.44;15.06;32.64;2.58;1272.0;1140.0;1142.0;2041.0;5839.0;548.0;5841.0;3014;3971.0;14.728;18042.0;0.59;0.37;0.20272573489267923;1.445009213716375;32.64347701697114;0.4;24.96;6.29;8.57;
6914;383;2523;106;254;11725;2384;1807;269.0;7.41;1.70;7.84;0.45;0.22;0.53;24.29;1.19;25.08;27.97;2.57;23.61;32.38;3.98;1991.0;1791.0;1133.0;1781.0;7061.0;584.0;5575.0;452;1594.0;15.775;15091.0;0.58;0.43;0.27348585835703476;0.5838972287948432;32.380626515462865;1.19;25.08;9.88;13.46;
11021;1161;2200;25;306;12134;1238;938;2284.0;11.81;5.15;6.84;3.80;0.05;0.63;25.13;3.61;21.88;24.30;4.40;12.18;33.51;11.01;1023.0;930.0;1173.0;1457.0;5551.0;756.0;5825.0;3839;5823.0;12.311;20303.0;0.52;0.36;0.0639610274257407;0.7034817987806478;33.510637151771654;3.61;21.88;5.13;6.99;
7004;3591;1678;98;341;10886;1245;944;2271.0;7.50;15.94;5.21;3.78;0.2;0.71;22.55;11.16;16.68;15.29;3.52;12.44;30.06;32.67;1056.0;935.0;1052.0;920.0;6794.0;930.0;5649.0;3818;5882.0;13.994;21589.0;0.35;0.46;0.25279797493512707;0.7857474407591615;30.06419004053369;11.16;16.68;5.16;7.03;
14285;2743;1675;203;310;12098;2285;1732;443.0;15.30;12.17;5.21;0.74;0.42;0.64;25.06;8.52;16.66;14.56;9.87;22.91;33.41;25.06;1948.0;1717.0;1169.0;533.0;7544.0;996.0;5325.0;745;3662.0;12.744;17982.0;0.49;0.48;0.5263923439416781;0.7133332862962569;33.41023681660097;8.52;16.66;9.47;12.91;
9025;2466;1911;11;324;11559;500;379;3581.0;9.67;10.95;5.94;5.96;0.02;0.67;23.94;7.66;19.0;20.50;3.00;4.92;31.92;22.64;413.0;375.0;1117.0;1289.0;5163.0;853.0;5959.0;6020;8075.0;11.951;23731.0;0.42;0.37;0.029364446329122735;0.7451610167669845;31.92402894840418;7.66;19.0;2.07;2.82;
8197;2373;1900;72;86;11929;2362;1790;308.0;8.78;10.53;5.90;0.51;0.15;0.18;24.71;7.37;18.89;17.73;4.40;23.32;32.94;21.26;1961.0;1775.0;1153.0;1033.0;7772.0;828.0;5376.0;518;2432.0;15.057;16725.0;0.44;0.48;0.18516522446585207;0.19840995656660793;32.94358020505102;7.37;18.89;9.79;13.34;
13117;4042;1635;70;460;10324;947;718;2795.0;14.05;17.94;5.08;4.65;0.15;0.95;21.38;12.56;16.26;12.50;8.54;9.45;28.51;36.94;802.0;711.0;998.0;471.0;6180.0;1097.0;5728.0;4698;7804.0;11.386;23682.0;0.39;0.45;0.18221119409404812;1.0586189449654386;28.511869407692604;12.56;16.26;3.92;5.35;
9541;329;2460;34;482;11947;2528;1917;15.0;10.22;1.46;7.64;0.02;0.07;1.0;24.75;1.02;24.46;26.77;4.56;24.85;33.00;4.03;2083.0;1900.0;1155.0;1600.0;7106.0;635.0;5509.0;25;1539.0;15.007;14804.0;0.6;0.43;0.08808641757951322;1.1084944752840544;32.99500955514149;1.02;24.46;10.48;14.28;
7265;2752;1672;166;355;12095;1986;1505;969.0;7.78;12.22;5.19;1.61;0.34;0.74;25.05;8.55;16.62;16.68;3.65;19.87;33.40;25.25;1688.0;1492.0;1169.0;1005.0;7547.0;857.0;5418.0;1629;3493.0;14.863;18311.0;0.4;0.47;0.42864683220635674;0.8168338190110135;33.4023176374189;8.55;16.62;8.23;11.21;
6287;602;2363;12;845;11665;1032;782;2646.0;6.74;2.67;7.34;4.40;0.02;1.75;24.16;1.87;23.49;29.76;1.20;10.14;32.22;7.29;850.0;776.0;1127.0;1966.0;5367.0;600.0;5943.0;4448;5533.0;14.003;20163.0;0.55;0.36;0.03107044834133154;1.944424005001773;32.21703532842434;1.87;23.49;4.28;5.83;
9991;3790;1877;7;141;9925;438;332;3690.0;10.70;16.82;5.83;6.14;0.02;0.29;20.56;11.77;18.66;15.41;4.74;4.31;27.41;33.97;361.0;330.0;959.0;867.0;5459.0;998.0;5966.0;6203;8784.0;11.745;25000.0;0.36;0.41;0.01890204353000432;0.3253989771617327;27.41159698620233;11.77;18.66;1.82;2.47;
14201;3141;1691;25;517;11395;2;1;4457.0;15.21;13.94;5.26;7.41;0.05;1.07;23.6;9.76;16.82;16.53;6.80;0.08;31.47;29.07;11.0;2.0;1101.0;835.0;4470.0;1031.0;6039.0;7492;10506.0;9.316;26628.0;0.41;0.35;0.06420414472408047;1.1898196772807799;31.470511185142623;9.76;16.82;.01;.01;
11724;1228;2250;6;639;11478;575;436;3449.0;12.56;5.45;6.99;5.74;0.01;1.32;23.77;3.82;22.37;25.11;4.18;5.65;31.70;12.38;474.0;431.0;1109.0;1523.0;4623.0;774.0;6046.0;5798;7888.0;11.233;22876.0;0.51;0.33;0.01661077209052868;1.4711906384209845;31.6983611384735;3.82;22.37;2.38;3.25;
9922;912;2371;18;99;11902;2486;1884;90.0;10.63;4.05;7.37;0.15;0.04;0.21;24.65;2.83;23.57;24.04;4.99;24.39;32.87;8.33;2043.0;1867.0;1150.0;1405.0;7203.0;702.0;5492.0;151;1909.0;14.676;15399.0;0.56;0.43;0.04640517445247948;0.22872638841288404;32.8702193163822;2.83;23.57;10.3;14.04;
8327;3810;1712;157;31;10647;1484;1125;1851.0;8.92;16.91;5.32;3.08;0.32;0.06;22.05;11.84;17.02;13.73;4.95;14.94;29.40;33.89;1274.0;1115.0;1029.0;744.0;7098.0;975.0;5586.0;3112;5449.0;13.870;21011.0;0.36;0.48;0.406034134494723;0.07122249256456414;29.404131124685406;11.84;17.02;6.15;8.38;
5704;77;2510;26;564;12015;2464;1868;128.0;6.11;0.34;7.80;0.21;0.05;1.17;24.89;0.24;24.95;29.66;1.88;24.20;33.18;1.98;2028.0;1851.0;1161.0;1922.0;7154.0;532.0;5545.0;215;1077.0;16.340;14440.0;0.6;0.43;0.06716705203847054;1.2973274803062558;33.18320827411879;0.24;24.95;10.21;13.92;
